Current Projection,Party,State,Path,Name,Electoral Votes,Fixed Electoral,Value in %,X,X Adjusted,X for Text,Y,Y Adjusted
Republican,Republican,MS,124,Mississippi,6,6,1.1%,253.674865723,353.674865723,353.674865723,211.623779297,307.623779297
Republican,Republican,MS,125,Mississippi,6,6,1.1%,253.824066162,353.824066162,353.824066162,210.805587769,306.805587769
Republican,Republican,MS,126,Mississippi,6,6,1.1%,253.973266602,353.973266602,353.973266602,209.987411499,305.987411499
Republican,Republican,MS,127,Mississippi,6,6,1.1%,254.122482300,354.122482300,354.122482300,209.169235229,305.169235229
Republican,Republican,MS,128,Mississippi,6,6,1.1%,254.271682739,354.271682739,354.271682739,208.351043701,304.351043701
Republican,Republican,MS,129,Mississippi,6,6,1.1%,254.420898438,354.420898438,354.420898438,207.532867432,303.532867432
Republican,Republican,MS,130,Mississippi,6,6,1.1%,254.570098877,354.570098877,354.570098877,206.714691162,302.714691162
Republican,Republican,MS,131,Mississippi,6,6,1.1%,254.719314575,354.719314575,354.719314575,205.896499634,301.896499634
Republican,Republican,MS,132,Mississippi,6,6,1.1%,254.868515015,354.868515015,354.868515015,205.078323364,301.078323364
Republican,Republican,MS,133,Mississippi,6,6,1.1%,255.017730713,355.017730713,355.017730713,204.260147095,300.260147095
Republican,Republican,MS,134,Mississippi,6,6,1.1%,255.166931152,355.166931152,355.166931152,203.441955566,299.441955566
Republican,Republican,MS,135,Mississippi,6,6,1.1%,255.316131592,355.316131592,355.316131592,202.623779297,298.623779297
Republican,Republican,MS,136,Mississippi,6,6,1.1%,255.465347290,355.465347290,355.465347290,201.805603027,297.805603027
Republican,Republican,MS,137,Mississippi,6,6,1.1%,255.614547729,355.614547729,355.614547729,200.987411499,296.987411499
Republican,Republican,MS,138,Mississippi,6,6,1.1%,255.763763428,355.763763428,355.763763428,200.169235229,296.169235229
Republican,Republican,MS,139,Mississippi,6,6,1.1%,255.912963867,355.912963867,355.912963867,199.351058960,295.351058960
Republican,Republican,MS,140,Mississippi,6,6,1.1%,256.062164307,356.062164307,356.062164307,198.532867432,294.532867432
Republican,Republican,MS,141,Mississippi,6,6,1.1%,256.211395264,356.211395264,356.211395264,197.714691162,293.714691162
Republican,Republican,MS,142,Mississippi,6,6,1.1%,256.360595703,356.360595703,356.360595703,196.896514893,292.896514893
Republican,Republican,MS,143,Mississippi,6,6,1.1%,255.956542969,355.956542969,355.956542969,196.189208984,292.189208984
Republican,Republican,MS,144,Mississippi,6,6,1.1%,255.503570557,355.503570557,355.503570557,195.491699219,291.491699219
Republican,Republican,MS,145,Mississippi,6,6,1.1%,255.050598145,355.050598145,355.050598145,194.794219971,290.794219971
Republican,Republican,MS,146,Mississippi,6,6,1.1%,254.597625732,354.597625732,354.597625732,194.096710205,290.096710205
Republican,Republican,MS,147,Mississippi,6,6,1.1%,254.144653320,354.144653320,354.144653320,193.399230957,289.399230957
Republican,Republican,MS,148,Mississippi,6,6,1.1%,253.691680908,353.691680908,353.691680908,192.701736450,288.701736450
Republican,Republican,MS,149,Mississippi,6,6,1.1%,253.238708496,353.238708496,353.238708496,192.004241943,288.004241943
Republican,Republican,MS,150,Mississippi,6,6,1.1%,252.785736084,352.785736084,352.785736084,191.306732178,287.306732178
Republican,Republican,MS,151,Mississippi,6,6,1.1%,252.332763672,352.332763672,352.332763672,190.609252930,286.609252930
Republican,Republican,MS,152,Mississippi,6,6,1.1%,251.879776001,351.879776001,351.879776001,189.911743164,285.911743164
Republican,Republican,MS,153,Mississippi,6,6,1.1%,251.426818848,351.426818848,351.426818848,189.214263916,285.214263916
Republican,Republican,MS,154,Mississippi,6,6,1.1%,250.973831177,350.973831177,350.973831177,188.516754150,284.516754150
Republican,Republican,MS,155,Mississippi,6,6,1.1%,250.520874023,350.520874023,350.520874023,187.819274902,283.819274902
Republican,Republican,MS,156,Mississippi,6,6,1.1%,250.067886353,350.067886353,350.067886353,187.121765137,283.121765137
Republican,Republican,MS,157,Mississippi,6,6,1.1%,249.614913940,349.614913940,349.614913940,186.424270630,282.424270630
Republican,Republican,MS,158,Mississippi,6,6,1.1%,249.161941528,349.161941528,349.161941528,185.726791382,281.726791382
Republican,Republican,MS,159,Mississippi,6,6,1.1%,248.708969116,348.708969116,348.708969116,185.029296875,281.029296875
Republican,Republican,MS,160,Mississippi,6,6,1.1%,248.255996704,348.255996704,348.255996704,184.331787109,280.331787109
Republican,Republican,MS,161,Mississippi,6,6,1.1%,247.803024292,347.803024292,347.803024292,183.634307861,279.634307861
Republican,Republican,MS,162,Mississippi,6,6,1.1%,247.350051880,347.350051880,347.350051880,182.936798096,278.936798096
Republican,Republican,MS,163,Mississippi,6,6,1.1%,246.897079468,346.897079468,346.897079468,182.239303589,278.239303589
Republican,Republican,MS,164,Mississippi,6,6,1.1%,246.444107056,346.444107056,346.444107056,181.541824341,277.541824341
Republican,Republican,MS,165,Mississippi,6,6,1.1%,245.991134644,345.991134644,345.991134644,180.844329834,276.844329834
Republican,Republican,MS,166,Mississippi,6,6,1.1%,245.538146973,345.538146973,345.538146973,180.146820068,276.146820068
Republican,Republican,MS,167,Mississippi,6,6,1.1%,245.085189819,345.085189819,345.085189819,179.449340820,275.449340820
Republican,Republican,MS,168,Mississippi,6,6,1.1%,244.632202148,344.632202148,344.632202148,178.751831055,274.751831055
Republican,Republican,MS,169,Mississippi,6,6,1.1%,244.179229736,344.179229736,344.179229736,178.054336548,274.054336548
Republican,Republican,MS,170,Mississippi,6,6,1.1%,243.726257324,343.726257324,343.726257324,177.356857300,273.356857300
Republican,Republican,MS,171,Mississippi,6,6,1.1%,243.273284912,343.273284912,343.273284912,176.659347534,272.659347534
Republican,Republican,MS,172,Mississippi,6,6,1.1%,242.8203125,342.8203125,342.8203125,175.961853027,271.961853027
Republican,Republican,MS,173,Mississippi,6,6,1.1%,242.367340088,342.367340088,342.367340088,175.264373779,271.264373779
Republican,Republican,MS,174,Mississippi,6,6,1.1%,241.914367676,341.914367676,341.914367676,174.566864014,270.566864014
Republican,Republican,MS,175,Mississippi,6,6,1.1%,241.461395264,341.461395264,341.461395264,173.869369507,269.869369507
Republican,Republican,MS,176,Mississippi,6,6,1.1%,241.008422852,341.008422852,341.008422852,173.171875,269.171875
Republican,Republican,MS,177,Mississippi,6,6,1.1%,240.555450439,340.555450439,340.555450439,172.474380493,268.474380493
Republican,Republican,MS,178,Mississippi,6,6,1.1%,240.102478027,340.102478027,340.102478027,171.776885986,267.776885986
Republican,Republican,MS,179,Mississippi,6,6,1.1%,239.649505615,339.649505615,339.649505615,171.079406738,267.079406738
Republican,Republican,MS,180,Mississippi,6,6,1.1%,239.196533203,339.196533203,339.196533203,170.381896973,266.381896973
Republican,Republican,MS,181,Mississippi,6,6,1.1%,238.743560791,338.743560791,338.743560791,169.684402466,265.684402466
Republican,Republican,MS,182,Mississippi,6,6,1.1%,238.290588379,338.290588379,338.290588379,168.986907959,264.986907959
Republican,Republican,MS,183,Mississippi,6,6,1.1%,237.837615967,337.837615967,337.837615967,168.289413452,264.289413452
Republican,Republican,MS,184,Mississippi,6,6,1.1%,237.384643555,337.384643555,337.384643555,167.591918945,263.591918945
Republican,Republican,MS,185,Mississippi,6,6,1.1%,236.931671143,336.931671143,336.931671143,166.894439697,262.894439697
Republican,Republican,MS,186,Mississippi,6,6,1.1%,236.478698730,336.478698730,336.478698730,166.196929932,262.196929932
Republican,Republican,MS,187,Mississippi,6,6,1.1%,236.025711060,336.025711060,336.025711060,165.499435425,261.499435425
Republican,Republican,MS,188,Mississippi,6,6,1.1%,235.572753906,335.572753906,335.572753906,164.801940918,260.801940918
Republican,Republican,MS,189,Mississippi,6,6,1.1%,235.119766235,335.119766235,335.119766235,164.104446411,260.104446411
Republican,Republican,MS,190,Mississippi,6,6,1.1%,234.666793823,334.666793823,334.666793823,163.406951904,259.406951904
Republican,Republican,MS,191,Mississippi,6,6,1.1%,234.213836670,334.213836670,334.213836670,162.709457397,258.709457397
Republican,Republican,MS,192,Mississippi,6,6,1.1%,233.760848999,333.760848999,333.760848999,162.011962891,258.011962891
Republican,Republican,MS,193,Mississippi,6,6,1.1%,233.307876587,333.307876587,333.307876587,161.314468384,257.314468384
Republican,Republican,MS,194,Mississippi,6,6,1.1%,232.854904175,332.854904175,332.854904175,160.616973877,256.616973877
Republican,Republican,MS,195,Mississippi,6,6,1.1%,232.401931763,332.401931763,332.401931763,159.919479370,255.919479370
Republican,Republican,MS,196,Mississippi,6,6,1.1%,231.948959351,331.948959351,331.948959351,159.221984863,255.221984863
Republican,Republican,MS,197,Mississippi,6,6,1.1%,231.495986938,331.495986938,331.495986938,158.524490356,254.524490356
Republican,Republican,MS,198,Mississippi,6,6,1.1%,231.043014526,331.043014526,331.043014526,157.826995850,253.826995850
Republican,Republican,MS,199,Mississippi,6,6,1.1%,230.590042114,330.590042114,330.590042114,157.129501343,253.129501343
Republican,Republican,MS,200,Mississippi,6,6,1.1%,230.137069702,330.137069702,330.137069702,156.432006836,252.432006836
Republican,Republican,MS,201,Mississippi,6,6,1.1%,229.684097290,329.684097290,329.684097290,155.734512329,251.734512329
Republican,Republican,MS,202,Mississippi,6,6,1.1%,229.231109619,329.231109619,329.231109619,155.037017822,251.037017822
Republican,Republican,MS,203,Mississippi,6,6,1.1%,228.778152466,328.778152466,328.778152466,154.339523315,250.339523315
Republican,Republican,MS,204,Mississippi,6,6,1.1%,228.325164795,328.325164795,328.325164795,153.642028809,249.642028809
Republican,Republican,MS,205,Mississippi,6,6,1.1%,227.872192383,327.872192383,327.872192383,152.944534302,248.944534302
Republican,Republican,MS,206,Mississippi,6,6,1.1%,227.419235229,327.419235229,327.419235229,152.247039795,248.247039795
Republican,Republican,MS,207,Mississippi,6,6,1.1%,226.966247559,326.966247559,326.966247559,151.549545288,247.549545288
Republican,Republican,MS,208,Mississippi,6,6,1.1%,226.513275146,326.513275146,326.513275146,150.852050781,246.852050781
Republican,Republican,MS,209,Mississippi,6,6,1.1%,226.060302734,326.060302734,326.060302734,150.154556274,246.154556274
Republican,Republican,MS,210,Mississippi,6,6,1.1%,225.607330322,325.607330322,325.607330322,149.457061768,245.457061768
Republican,Republican,MS,211,Mississippi,6,6,1.1%,225.154357910,325.154357910,325.154357910,148.759552002,244.759552002
Republican,Republican,MS,212,Mississippi,6,6,1.1%,224.701385498,324.701385498,324.701385498,148.062072754,244.062072754
Republican,Republican,MS,213,Mississippi,6,6,1.1%,224.248413086,324.248413086,324.248413086,147.364578247,243.364578247
Republican,Republican,MS,214,Mississippi,6,6,1.1%,223.795440674,323.795440674,323.795440674,146.667083740,242.667083740
Republican,Republican,MS,215,Mississippi,6,6,1.1%,223.342468262,323.342468262,323.342468262,145.969589233,241.969589233
Republican,Republican,MS,216,Mississippi,6,6,1.1%,222.889495850,322.889495850,322.889495850,145.272094727,241.272094727
Republican,Republican,MS,217,Mississippi,6,6,1.1%,222.436523438,322.436523438,322.436523438,144.574584961,240.574584961
Republican,Republican,MS,218,Mississippi,6,6,1.1%,221.983551025,321.983551025,321.983551025,143.877105713,239.877105713
Republican,Republican,MS,219,Mississippi,6,6,1.1%,221.530578613,321.530578613,321.530578613,143.179611206,239.179611206
Republican,Republican,MS,220,Mississippi,6,6,1.1%,221.077606201,321.077606201,321.077606201,142.482101440,238.482101440
Republican,Republican,MS,221,Mississippi,6,6,1.1%,220.624633789,320.624633789,320.624633789,141.784622192,237.784622192
Republican,Republican,MS,222,Mississippi,6,6,1.1%,220.171661377,320.171661377,320.171661377,141.087127686,237.087127686
Republican,Republican,MS,223,Mississippi,6,6,1.1%,219.718673706,319.718673706,319.718673706,140.389617920,236.389617920
Republican,Republican,MS,224,Mississippi,6,6,1.1%,219.265716553,319.265716553,319.265716553,139.692138672,235.692138672
Republican,Republican,MS,225,Mississippi,6,6,1.1%,218.812728882,318.812728882,318.812728882,138.994644165,234.994644165
Republican,Republican,MS,226,Mississippi,6,6,1.1%,218.359756470,318.359756470,318.359756470,138.297134399,234.297134399
Republican,Republican,MS,227,Mississippi,6,6,1.1%,217.906784058,317.906784058,317.906784058,137.599655151,233.599655151
Republican,Republican,MS,228,Mississippi,6,6,1.1%,217.453811646,317.453811646,317.453811646,136.902160645,232.902160645
Republican,Republican,MS,229,Mississippi,6,6,1.1%,217.000839233,317.000839233,317.000839233,136.204650879,232.204650879
Republican,Republican,MS,230,Mississippi,6,6,1.1%,216.547866821,316.547866821,316.547866821,135.507171631,231.507171631
Republican,Republican,MS,231,Mississippi,6,6,1.1%,216.094894409,316.094894409,316.094894409,134.809677124,230.809677124
Republican,Republican,MS,232,Mississippi,6,6,1.1%,215.641921997,315.641921997,315.641921997,134.112167358,230.112167358
Republican,Republican,MS,233,Mississippi,6,6,1.1%,215.188949585,315.188949585,315.188949585,133.414688110,229.414688110
Republican,Republican,MS,234,Mississippi,6,6,1.1%,214.735977173,314.735977173,314.735977173,132.717193604,228.717193604
Republican,Republican,MS,235,Mississippi,6,6,1.1%,214.283004761,314.283004761,314.283004761,132.019683838,228.019683838
Republican,Republican,MS,236,Mississippi,6,6,1.1%,213.830032349,313.830032349,313.830032349,131.322204590,227.322204590
Republican,Republican,MS,237,Mississippi,6,6,1.1%,213.377059937,313.377059937,313.377059937,130.624694824,226.624694824
Republican,Republican,MS,238,Mississippi,6,6,1.1%,212.924072266,312.924072266,312.924072266,129.927200317,225.927200317
Republican,Republican,MS,239,Mississippi,6,6,1.1%,212.471115112,312.471115112,312.471115112,129.229721069,225.229721069
Republican,Republican,MS,240,Mississippi,6,6,1.1%,212.018142700,312.018142700,312.018142700,128.532211304,224.532211304
Republican,Republican,MS,241,Mississippi,6,6,1.1%,211.565155029,311.565155029,311.565155029,127.834716797,223.834716797
Republican,Republican,MS,242,Mississippi,6,6,1.1%,211.073852539,311.073852539,311.073852539,127.325286865,223.325286865
Republican,Republican,MS,243,Mississippi,6,6,1.1%,210.383972168,310.383972168,310.383972168,127.789779663,223.789779663
Republican,Republican,MS,244,Mississippi,6,6,1.1%,209.694091797,309.694091797,309.694091797,128.254272461,224.254272461
Republican,Republican,MS,245,Mississippi,6,6,1.1%,209.004211426,309.004211426,309.004211426,128.71875,224.71875
Republican,Republican,MS,246,Mississippi,6,6,1.1%,208.314331055,308.314331055,308.314331055,129.183242798,225.183242798
Republican,Republican,MS,247,Mississippi,6,6,1.1%,207.624450684,307.624450684,307.624450684,129.647735596,225.647735596
Republican,Republican,MS,248,Mississippi,6,6,1.1%,206.934570313,306.934570313,306.934570313,130.112213135,226.112213135
Republican,Republican,MS,249,Mississippi,6,6,1.1%,206.244689941,306.244689941,306.244689941,130.576705933,226.576705933
Republican,Republican,MS,250,Mississippi,6,6,1.1%,205.554809570,305.554809570,305.554809570,131.041198730,227.041198730
Republican,Republican,MS,251,Mississippi,6,6,1.1%,204.864929199,304.864929199,304.864929199,131.505676270,227.505676270
Republican,Republican,MS,252,Mississippi,6,6,1.1%,204.175048828,304.175048828,304.175048828,131.970169067,227.970169067
Republican,Republican,MS,253,Mississippi,6,6,1.1%,203.485168457,303.485168457,303.485168457,132.434661865,228.434661865
Republican,Republican,MS,254,Mississippi,6,6,1.1%,202.795303345,302.795303345,302.795303345,132.899139404,228.899139404
Republican,Republican,MS,255,Mississippi,6,6,1.1%,202.105407715,302.105407715,302.105407715,133.363647461,229.363647461
Republican,Republican,MS,256,Mississippi,6,6,1.1%,201.415527344,301.415527344,301.415527344,133.828125,229.828125
Republican,Republican,MS,257,Mississippi,6,6,1.1%,200.725662231,300.725662231,300.725662231,134.292617798,230.292617798
Republican,Republican,MS,258,Mississippi,6,6,1.1%,200.035766602,300.035766602,300.035766602,134.757110596,230.757110596
Republican,Republican,MS,259,Mississippi,6,6,1.1%,199.345886230,299.345886230,299.345886230,135.221588135,231.221588135
Republican,Republican,MS,260,Mississippi,6,6,1.1%,198.656021118,298.656021118,298.656021118,135.686080933,231.686080933
Republican,Republican,MS,261,Mississippi,6,6,1.1%,197.966140747,297.966140747,297.966140747,136.150573730,232.150573730
Republican,Republican,MS,262,Mississippi,6,6,1.1%,197.276245117,297.276245117,297.276245117,136.615066528,232.615066528
Republican,Republican,MS,263,Mississippi,6,6,1.1%,196.586380005,296.586380005,296.586380005,137.079544067,233.079544067
Republican,Republican,MS,264,Mississippi,6,6,1.1%,195.896499634,295.896499634,295.896499634,137.544036865,233.544036865
Republican,Republican,MS,265,Mississippi,6,6,1.1%,195.206604004,295.206604004,295.206604004,138.008529663,234.008529663
Republican,Republican,MS,266,Mississippi,6,6,1.1%,194.516738892,294.516738892,294.516738892,138.473007202,234.473007202
Republican,Republican,MS,267,Mississippi,6,6,1.1%,193.826858521,293.826858521,293.826858521,138.9375,234.9375
Republican,Republican,MS,268,Mississippi,6,6,1.1%,193.136978149,293.136978149,293.136978149,139.401992798,235.401992798
Republican,Republican,MS,269,Mississippi,6,6,1.1%,192.447097778,292.447097778,292.447097778,139.866485596,235.866485596
Republican,Republican,MS,270,Mississippi,6,6,1.1%,191.757217407,291.757217407,291.757217407,140.330963135,236.330963135
Republican,Republican,MS,271,Mississippi,6,6,1.1%,191.067337036,291.067337036,291.067337036,140.795455933,236.795455933
Republican,Republican,MS,272,Mississippi,6,6,1.1%,190.377471924,290.377471924,290.377471924,141.259948730,237.259948730
Republican,Republican,MS,273,Mississippi,6,6,1.1%,189.687576294,289.687576294,289.687576294,141.724426270,237.724426270
Republican,Republican,MS,274,Mississippi,6,6,1.1%,188.997695923,288.997695923,288.997695923,142.188934326,238.188934326
Republican,Republican,MS,275,Mississippi,6,6,1.1%,188.307830811,288.307830811,288.307830811,142.653411865,238.653411865
Republican,Republican,MS,276,Mississippi,6,6,1.1%,187.617950439,287.617950439,287.617950439,143.117904663,239.117904663
Republican,Republican,MS,277,Mississippi,6,6,1.1%,186.928054810,286.928054810,286.928054810,143.582397461,239.582397461
Republican,Republican,MS,278,Mississippi,6,6,1.1%,186.238189697,286.238189697,286.238189697,144.046875,240.046875
Republican,Republican,MS,279,Mississippi,6,6,1.1%,185.548309326,285.548309326,285.548309326,144.511367798,240.511367798
Republican,Republican,MS,280,Mississippi,6,6,1.1%,184.858413696,284.858413696,284.858413696,144.975860596,240.975860596
Republican,Republican,MS,281,Mississippi,6,6,1.1%,184.168548584,284.168548584,284.168548584,145.440338135,241.440338135
Republican,Republican,MS,282,Mississippi,6,6,1.1%,183.478668213,283.478668213,283.478668213,145.904830933,241.904830933
Republican,Republican,MS,283,Mississippi,6,6,1.1%,182.788787842,282.788787842,282.788787842,146.369323730,242.369323730
Republican,Republican,MS,284,Mississippi,6,6,1.1%,182.098907471,282.098907471,282.098907471,146.833801270,242.833801270
Republican,Republican,MS,285,Mississippi,6,6,1.1%,181.409027100,281.409027100,281.409027100,147.298294067,243.298294067
Republican,Republican,MS,286,Mississippi,6,6,1.1%,180.719146729,280.719146729,280.719146729,147.762786865,243.762786865
Republican,Republican,MS,287,Mississippi,6,6,1.1%,180.029266357,280.029266357,280.029266357,148.227279663,244.227279663
Republican,Republican,MS,288,Mississippi,6,6,1.1%,179.339385986,279.339385986,279.339385986,148.691772461,244.691772461
Republican,Republican,MS,289,Mississippi,6,6,1.1%,178.649505615,278.649505615,278.649505615,149.15625,245.15625
Republican,Republican,MS,290,Mississippi,6,6,1.1%,177.959625244,277.959625244,277.959625244,149.620742798,245.620742798
Republican,Republican,MS,291,Mississippi,6,6,1.1%,177.269744873,277.269744873,277.269744873,150.085235596,246.085235596
Republican,Republican,MS,292,Mississippi,6,6,1.1%,176.579864502,276.579864502,276.579864502,150.549728394,246.549728394
Republican,Republican,MS,293,Mississippi,6,6,1.1%,175.889984131,275.889984131,275.889984131,151.014205933,247.014205933
Republican,Republican,MS,294,Mississippi,6,6,1.1%,175.200103760,275.200103760,275.200103760,151.478698730,247.478698730
Republican,Republican,MS,295,Mississippi,6,6,1.1%,174.510223389,274.510223389,274.510223389,151.943191528,247.943191528
Republican,Republican,MS,296,Mississippi,6,6,1.1%,173.820358276,273.820358276,273.820358276,152.407669067,248.407669067
Republican,Republican,MS,297,Mississippi,6,6,1.1%,173.130462646,273.130462646,273.130462646,152.872161865,248.872161865
Republican,Republican,MS,298,Mississippi,6,6,1.1%,172.440582275,272.440582275,272.440582275,153.336654663,249.336654663
Republican,Republican,MS,299,Mississippi,6,6,1.1%,171.750717163,271.750717163,271.750717163,153.801132202,249.801132202
Republican,Republican,MS,300,Mississippi,6,6,1.1%,171.060821533,271.060821533,271.060821533,154.265625,250.265625
Republican,Republican,MS,301,Mississippi,6,6,1.1%,170.370941162,270.370941162,270.370941162,154.730117798,250.730117798
Republican,Republican,MS,302,Mississippi,6,6,1.1%,169.681076050,269.681076050,269.681076050,155.194610596,251.194610596
Republican,Republican,MS,303,Mississippi,6,6,1.1%,168.991195679,268.991195679,268.991195679,155.659088135,251.659088135
Republican,Republican,MS,304,Mississippi,6,6,1.1%,168.301300049,268.301300049,268.301300049,156.123580933,252.123580933
Republican,Republican,MS,305,Mississippi,6,6,1.1%,167.611434937,267.611434937,267.611434937,156.588073730,252.588073730
Republican,Republican,MS,306,Mississippi,6,6,1.1%,166.921554565,266.921554565,266.921554565,157.052566528,253.052566528
Republican,Republican,MS,307,Mississippi,6,6,1.1%,166.231674194,266.231674194,266.231674194,157.517059326,253.517059326
Republican,Republican,MS,308,Mississippi,6,6,1.1%,165.541778564,265.541778564,265.541778564,157.981536865,253.981536865
Republican,Republican,MS,309,Mississippi,6,6,1.1%,164.851913452,264.851913452,264.851913452,158.446029663,254.446029663
Republican,Republican,MS,310,Mississippi,6,6,1.1%,164.162048340,264.162048340,264.162048340,158.910507202,254.910507202
Republican,Republican,MS,311,Mississippi,6,6,1.1%,163.472137451,263.472137451,263.472137451,159.375015259,255.375015259
Republican,Republican,MS,312,Mississippi,6,6,1.1%,162.782272339,262.782272339,262.782272339,159.839492798,255.839492798
Republican,Republican,MS,313,Mississippi,6,6,1.1%,162.092407227,262.092407227,262.092407227,160.303970337,256.303970337
Republican,Republican,MS,314,Mississippi,6,6,1.1%,161.402511597,261.402511597,261.402511597,160.768478394,256.768478394
Republican,Republican,MS,315,Mississippi,6,6,1.1%,160.712631226,260.712631226,260.712631226,161.232955933,257.232955933
Republican,Republican,MS,316,Mississippi,6,6,1.1%,160.022766113,260.022766113,260.022766113,161.697448730,257.697448730
Republican,Republican,MS,317,Mississippi,6,6,1.1%,159.332870483,259.332870483,259.332870483,162.161941528,258.161941528
Republican,Republican,MS,318,Mississippi,6,6,1.1%,158.642990112,258.642990112,258.642990112,162.626419067,258.626419067
Republican,Republican,MS,319,Mississippi,6,6,1.1%,157.953125,257.953125,257.953125,163.090911865,259.090911865
Republican,Republican,MS,320,Mississippi,6,6,1.1%,157.263229370,257.263229370,257.263229370,163.555404663,259.555404663
Republican,Republican,MS,321,Mississippi,6,6,1.1%,156.573364258,256.573364258,256.573364258,164.019897461,260.019897461
Republican,Republican,MS,322,Mississippi,6,6,1.1%,155.883483887,255.883483887,255.883483887,164.484375,260.484375
Republican,Republican,MS,323,Mississippi,6,6,1.1%,155.193588257,255.193588257,255.193588257,164.948867798,260.948867798
Republican,Republican,MS,324,Mississippi,6,6,1.1%,154.503723145,254.503723145,254.503723145,165.413360596,261.413360596
Republican,Republican,MS,325,Mississippi,6,6,1.1%,153.813842773,253.813842773,253.813842773,165.877838135,261.877838135
Republican,Republican,MS,326,Mississippi,6,6,1.1%,153.123947144,253.123947144,253.123947144,166.342346191,262.342346191
Republican,Republican,MS,327,Mississippi,6,6,1.1%,152.456314087,252.456314087,252.456314087,166.821197510,262.821197510
Republican,Republican,MS,328,Mississippi,6,6,1.1%,152.316528320,252.316528320,252.316528320,167.641021729,263.641021729
Republican,Republican,MS,329,Mississippi,6,6,1.1%,152.176712036,252.176712036,252.176712036,168.460891724,264.460891724
Republican,Republican,MS,330,Mississippi,6,6,1.1%,152.036926270,252.036926270,252.036926270,169.280715942,265.280715942
Republican,Republican,MS,331,Mississippi,6,6,1.1%,151.897125244,251.897125244,251.897125244,170.100555420,266.100555420
Republican,Republican,MS,332,Mississippi,6,6,1.1%,151.757308960,251.757308960,251.757308960,170.920410156,266.920410156
Republican,Republican,MS,333,Mississippi,6,6,1.1%,151.617523193,251.617523193,251.617523193,171.740249634,267.740249634
Republican,Republican,MS,334,Mississippi,6,6,1.1%,151.477722168,251.477722168,251.477722168,172.560073853,268.560073853
Republican,Republican,MS,335,Mississippi,6,6,1.1%,151.337921143,251.337921143,251.337921143,173.379943848,269.379943848
Republican,Republican,MS,336,Mississippi,6,6,1.1%,151.198120117,251.198120117,251.198120117,174.199768066,270.199768066
Republican,Republican,MS,337,Mississippi,6,6,1.1%,151.058319092,251.058319092,251.058319092,175.019592285,271.019592285
Republican,Republican,MS,338,Mississippi,6,6,1.1%,150.918518066,250.918518066,250.918518066,175.839462280,271.839462280
Republican,Republican,MS,339,Mississippi,6,6,1.1%,150.778717041,250.778717041,250.778717041,176.659286499,272.659286499
Republican,Republican,MS,340,Mississippi,6,6,1.1%,150.638916016,250.638916016,250.638916016,177.479125977,273.479125977
Republican,Republican,MS,341,Mississippi,6,6,1.1%,150.499114990,250.499114990,250.499114990,178.298980713,274.298980713
Republican,Republican,MS,342,Mississippi,6,6,1.1%,150.359313965,250.359313965,250.359313965,179.118820190,275.118820190
Republican,Republican,MS,343,Mississippi,6,6,1.1%,150.219512939,250.219512939,250.219512939,179.938644409,275.938644409
Republican,Republican,MS,344,Mississippi,6,6,1.1%,150.079711914,250.079711914,250.079711914,180.758499146,276.758499146
Republican,Republican,MS,345,Mississippi,6,6,1.1%,149.939910889,249.939910889,249.939910889,181.578338623,277.578338623
Republican,Republican,MS,346,Mississippi,6,6,1.1%,149.800109863,249.800109863,249.800109863,182.398162842,278.398162842
Republican,Republican,MS,347,Mississippi,6,6,1.1%,149.660308838,249.660308838,249.660308838,183.218032837,279.218032837
Republican,Republican,MS,348,Mississippi,6,6,1.1%,149.520507813,249.520507813,249.520507813,184.037857056,280.037857056
Republican,Republican,MS,349,Mississippi,6,6,1.1%,149.380706787,249.380706787,249.380706787,184.857696533,280.857696533
Republican,Republican,MS,350,Mississippi,6,6,1.1%,149.240905762,249.240905762,249.240905762,185.677551270,281.677551270
Republican,Republican,MS,351,Mississippi,6,6,1.1%,149.101104736,249.101104736,249.101104736,186.497375488,282.497375488
Republican,Republican,MS,352,Mississippi,6,6,1.1%,148.961303711,248.961303711,248.961303711,187.317214966,283.317214966
Republican,Republican,MS,353,Mississippi,6,6,1.1%,148.821502686,248.821502686,248.821502686,188.137069702,284.137069702
Republican,Republican,MS,354,Mississippi,6,6,1.1%,148.681701660,248.681701660,248.681701660,188.956909180,284.956909180
Republican,Republican,MS,355,Mississippi,6,6,1.1%,148.541900635,248.541900635,248.541900635,189.776733398,285.776733398
Republican,Republican,MS,356,Mississippi,6,6,1.1%,148.402099609,248.402099609,248.402099609,190.596603394,286.596603394
Republican,Republican,MS,357,Mississippi,6,6,1.1%,148.769470215,248.769470215,248.769470215,191.327484131,287.327484131
Republican,Republican,MS,358,Mississippi,6,6,1.1%,149.179901123,249.179901123,249.179901123,192.050811768,288.050811768
Republican,Republican,MS,359,Mississippi,6,6,1.1%,149.590362549,249.590362549,249.590362549,192.774169922,288.774169922
Republican,Republican,MS,360,Mississippi,6,6,1.1%,150.000793457,250.000793457,250.000793457,193.497497559,289.497497559
Republican,Republican,MS,361,Mississippi,6,6,1.1%,150.411239624,250.411239624,250.411239624,194.220825195,290.220825195
Republican,Republican,MS,362,Mississippi,6,6,1.1%,150.821685791,250.821685791,250.821685791,194.944183350,290.944183350
Republican,Republican,MS,363,Mississippi,6,6,1.1%,151.232131958,251.232131958,251.232131958,195.667510986,291.667510986
